"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","PHARMAEXP","TOT","USD_CAP","A","2017",825.709,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2018",843.675,"B"
"CHE","PHARMAEXP","TOT","USD_CAP","A","2019",849.556,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1981",0.276,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1982",0.277,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1983",0.261,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1984",0.231,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1985",0.207,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1986",0.227,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1987",0.253,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1990",0.539,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1994",0.829,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1999",1.218,"B"
"TUR","PHARMAEXP","TOT","PC_GDP","A","2000",1.279,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1981",9.685,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1982",10.331,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1983",10.565,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1984",10.054,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1985",9.674,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1986",11.917,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1987",13.239,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1990",33.578,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1994",56.784,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1999",100.909,"B"
"TUR","PHARMAEXP","TOT","USD_CAP","A","2000",120.081,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1970",0.628,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1971",0.642,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1972",0.638,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1973",0.603,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1974",0.695,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1975",0.627,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1976",0.649,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1977",0.662,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1978",0.665,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1979",0.646,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1980",0.685,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1981",0.707,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1982",0.742,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1983",0.76,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1984",0.794,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1985",0.771,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1986",0.772,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1987",0.749,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1988",0.746,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1989",0.744,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1990",0.737,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1991",0.806,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1992",0.896,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1993",0.932,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1994",0.969,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1995",0.899,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1996",0.92,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2013",1.264,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2014",1.253,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2015",1.244,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2016",1.233,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2017",1.227,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2018",1.18,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2019",1.163,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1970",19.585,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1971",21.425,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1972",23.017,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1973",24.321,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1974",29.385,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1975",28.6,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1976",32.017,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1977",35.56,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1978",40.379,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1979",44.402,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1980",52.019,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1981",57.989,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1982",64.88,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1983",71.614,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1984",78.925,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1985",82.364,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1986",87.07,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1987",91.732,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1988",100.745,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1989",109.144,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1990",113.197,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1991",123.705,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1992",140.249,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1993",154.303,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1994",168.593,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1995",176.163,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1996",193.66,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2013",467.816,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2014",476.031,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2015",481.519,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2016",498.327,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2017",512.411,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2018",510.829,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2019",515.485,
"USA","PHARMAEXP","TOT","PC_GDP","A","1987",0.857,
"USA","PHARMAEXP","TOT","PC_GDP","A","1988",0.885,
"USA","PHARMAEXP","TOT","PC_GDP","A","1989",0.918,
"USA","PHARMAEXP","TOT","PC_GDP","A","1990",0.986,
"USA","PHARMAEXP","TOT","PC_GDP","A","1991",1.033,
"USA","PHARMAEXP","TOT","PC_GDP","A","1992",1.013,
"USA","PHARMAEXP","TOT","PC_GDP","A","1993",1.006,
"USA","PHARMAEXP","TOT","PC_GDP","A","1994",0.999,
"USA","PHARMAEXP","TOT","PC_GDP","A","1995",1.049,
"USA","PHARMAEXP","TOT","PC_GDP","A","1996",1.104,
"USA","PHARMAEXP","TOT","PC_GDP","A","1997",1.157,
"USA","PHARMAEXP","TOT","PC_GDP","A","1998",1.225,
"USA","PHARMAEXP","TOT","PC_GDP","A","1999",1.344,
"USA","PHARMAEXP","TOT","PC_GDP","A","2000",1.436,
"USA","PHARMAEXP","TOT","PC_GDP","A","2001",1.575,
"USA","PHARMAEXP","TOT","PC_GDP","A","2002",1.716,
"USA","PHARMAEXP","TOT","PC_GDP","A","2003",1.833,
"USA","PHARMAEXP","TOT","PC_GDP","A","2004",1.87,
"USA","PHARMAEXP","TOT","PC_GDP","A","2005",1.872,
"USA","PHARMAEXP","TOT","PC_GDP","A","2006",1.931,
"USA","PHARMAEXP","TOT","PC_GDP","A","2007",1.945,
"USA","PHARMAEXP","TOT","PC_GDP","A","2008",1.969,
"USA","PHARMAEXP","TOT","PC_GDP","A","2009",2.089,
"USA","PHARMAEXP","TOT","PC_GDP","A","2010",2.036,
"USA","PHARMAEXP","TOT","PC_GDP","A","2011",2.013,
"USA","PHARMAEXP","TOT","PC_GDP","A","2012",1.965,
"USA","PHARMAEXP","TOT","PC_GDP","A","2013",1.941,
"USA","PHARMAEXP","TOT","PC_GDP","A","2014",2.074,
"USA","PHARMAEXP","TOT","PC_GDP","A","2015",2.158,
"USA","PHARMAEXP","TOT","PC_GDP","A","2016",2.145,
"USA","PHARMAEXP","TOT","PC_GDP","A","2017",2.108,
"USA","PHARMAEXP","TOT","PC_GDP","A","2018",2.074,
"USA","PHARMAEXP","TOT","PC_GDP","A","2019",2.108,
"USA","PHARMAEXP","TOT","USD_CAP","A","1987",171.834,
"USA","PHARMAEXP","TOT","USD_CAP","A","1988",189.545,
"USA","PHARMAEXP","TOT","USD_CAP","A","1989",209.722,
"USA","PHARMAEXP","TOT","USD_CAP","A","1990",235.469,
"USA","PHARMAEXP","TOT","USD_CAP","A","1991",251.462,
"USA","PHARMAEXP","TOT","USD_CAP","A","1992",257.468,
"USA","PHARMAEXP","TOT","USD_CAP","A","1993",265.437,
"USA","PHARMAEXP","TOT","USD_CAP","A","1994",276.718,
"USA","PHARMAEXP","TOT","USD_CAP","A","1995",300.923,
"USA","PHARMAEXP","TOT","USD_CAP","A","1996",330.937,
"USA","PHARMAEXP","TOT","USD_CAP","A","1997",363.952,
"USA","PHARMAEXP","TOT","USD_CAP","A","1998",402.545,
"USA","PHARMAEXP","TOT","USD_CAP","A","1999",463.851,
"USA","PHARMAEXP","TOT","USD_CAP","A","2000",521.677,
"USA","PHARMAEXP","TOT","USD_CAP","A","2001",584.779,
"USA","PHARMAEXP","TOT","USD_CAP","A","2002",652.646,
"USA","PHARMAEXP","TOT","USD_CAP","A","2003",723.841,
"USA","PHARMAEXP","TOT","USD_CAP","A","2004",779.91,
"USA","PHARMAEXP","TOT","USD_CAP","A","2005",826.029,
"USA","PHARMAEXP","TOT","USD_CAP","A","2006",894.044,
"USA","PHARMAEXP","TOT","USD_CAP","A","2007",933.087,
"USA","PHARMAEXP","TOT","USD_CAP","A","2008",952.447,
"USA","PHARMAEXP","TOT","USD_CAP","A","2009",984.105,
"USA","PHARMAEXP","TOT","USD_CAP","A","2010",986.647,
"USA","PHARMAEXP","TOT","USD_CAP","A","2011",1004.281,
"USA","PHARMAEXP","TOT","USD_CAP","A","2012",1013.928,
"USA","PHARMAEXP","TOT","USD_CAP","A","2013",1031.058,
"USA","PHARMAEXP","TOT","USD_CAP","A","2014",1142.182,
"USA","PHARMAEXP","TOT","USD_CAP","A","2015",1227.686,
"USA","PHARMAEXP","TOT","USD_CAP","A","2016",1245.305,
"USA","PHARMAEXP","TOT","USD_CAP","A","2017",1267.624,
"USA","PHARMAEXP","TOT","USD_CAP","A","2018",1308.752,
"USA","PHARMAEXP","TOT","USD_CAP","A","2019",1376.27,
"EST","PHARMAEXP","TOT","PC_GDP","A","1999",1.132,
"EST","PHARMAEXP","TOT","PC_GDP","A","2000",1.175,
"EST","PHARMAEXP","TOT","PC_GDP","A","2001",1.219,
"EST","PHARMAEXP","TOT","PC_GDP","A","2002",1.277,
"EST","PHARMAEXP","TOT","PC_GDP","A","2003",1.249,
"EST","PHARMAEXP","TOT","PC_GDP","A","2004",1.312,"B"
"EST","PHARMAEXP","TOT","PC_GDP","A","2005",1.169,
"EST","PHARMAEXP","TOT","PC_GDP","A","2006",1.003,
"EST","PHARMAEXP","TOT","PC_GDP","A","2007",0.992,
"EST","PHARMAEXP","TOT","PC_GDP","A","2008",1.073,
"EST","PHARMAEXP","TOT","PC_GDP","A","2009",1.301,
"EST","PHARMAEXP","TOT","PC_GDP","A","2010",1.283,
"EST","PHARMAEXP","TOT","PC_GDP","A","2011",1.146,
"EST","PHARMAEXP","TOT","PC_GDP","A","2012",1.167,
"EST","PHARMAEXP","TOT","PC_GDP","A","2013",1.155,
"EST","PHARMAEXP","TOT","PC_GDP","A","2014",1.137,
"EST","PHARMAEXP","TOT","PC_GDP","A","2015",1.156,
"EST","PHARMAEXP","TOT","PC_GDP","A","2016",1.223,
"EST","PHARMAEXP","TOT","PC_GDP","A","2017",1.157,
"EST","PHARMAEXP","TOT","PC_GDP","A","2018",1.162,
"EST","PHARMAEXP","TOT","PC_GDP","A","2019",1.118,
"EST","PHARMAEXP","TOT","USD_CAP","A","1999",101.901,
"EST","PHARMAEXP","TOT","USD_CAP","A","2000",123.699,
"EST","PHARMAEXP","TOT","USD_CAP","A","2001",139.083,
"EST","PHARMAEXP","TOT","USD_CAP","A","2002",169.659,
"EST","PHARMAEXP","TOT","USD_CAP","A","2003",179.953,
"EST","PHARMAEXP","TOT","USD_CAP","A","2004",208.659,"B"
"EST","PHARMAEXP","TOT","USD_CAP","A","2005",205.453,
"EST","PHARMAEXP","TOT","USD_CAP","A","2006",199.008,
"EST","PHARMAEXP","TOT","USD_CAP","A","2007",226.293,
"EST","PHARMAEXP","TOT","USD_CAP","A","2008",242.689,
"EST","PHARMAEXP","TOT","USD_CAP","A","2009",261.758,
"EST","PHARMAEXP","TOT","USD_CAP","A","2010",279.081,
"EST","PHARMAEXP","TOT","USD_CAP","A","2011",278.914,
"EST","PHARMAEXP","TOT","USD_CAP","A","2012",305.288,
"EST","PHARMAEXP","TOT","USD_CAP","A","2013",316.199,
"EST","PHARMAEXP","TOT","USD_CAP","A","2014",327.704,
"EST","PHARMAEXP","TOT","USD_CAP","A","2015",340.314,
"EST","PHARMAEXP","TOT","USD_CAP","A","2016",385.885,
"EST","PHARMAEXP","TOT","USD_CAP","A","2017",386.578,
"EST","PHARMAEXP","TOT","USD_CAP","A","2018",411.233,
"EST","PHARMAEXP","TOT","USD_CAP","A","2019",416.303,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2006",0.921,"B"
"ISR","PHARMAEXP","TOT","PC_GDP","A","2007",0.936,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2008",0.935,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2009",0.99,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2010",0.956,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2011",0.939,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2012",0.943,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2013",0.917,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2014",0.918,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2015",0.951,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2016",0.937,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2017",0.926,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2006",232.983,"B"
"ISR","PHARMAEXP","TOT","USD_CAP","A","2007",252.202,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2008",247.841,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2009",268.231,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2010",269.02,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2011",279.705,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2012",294.604,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2013",290.03,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2014",287.708,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2015",309.568,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2016",329.683,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2017",333.69,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2002",1.772,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2003",1.718,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2004",1.686,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2005",1.704,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2006",1.654,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2007",1.508,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2008",1.498,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2009",1.687,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2010",1.694,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2011",1.669,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2012",1.755,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2013",1.756,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2014",1.576,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2015",1.555,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2016",1.549,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2017",1.506,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2018",1.487,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2019",1.48,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2002",383.621,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2003",378.862,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2004",394.426,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2005",404.795,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2006",419.752,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2007",414.566,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2008",438.138,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2009",448.281,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2010",458.972,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2011",464.77,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2012",489.476,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2013",501.44,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2014",463.397,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2015",470.779,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2016",500.274,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2017",521.069,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2018",549.661,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2019",573.623,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2004",1.472,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2005",1.319,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2006",1.325,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2007",1.525,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2008",1.203,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2009",1.49,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2010",1.578,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2011",1.446,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2012",1.373,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2013",1.411,"B"
"LVA","PHARMAEXP","TOT","PC_GDP","A","2014",1.474,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2015",1.563,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2016",1.736,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2017",1.636,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2018",1.64,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2019",1.614,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",23.68,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",22.548,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",23.176,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",27.619,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",21.484,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",24.354,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",25.794,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.092,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",25.519,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",26.284,"B"
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",26.97,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",27.649,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",28.286,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",27.404,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",26.487,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",24.122,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2004",188.559,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2005",189.344,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2006",217.403,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2007",299.449,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2008",240.267,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2009",245.64,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2010",277.723,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2011",281.157,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2012",295.051,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2013",323.219,"B"
"LVA","PHARMAEXP","TOT","USD_CAP","A","2014",346.969,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2015",388.368,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2016",456.476,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2017",459.409,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2018",494.578,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2019",500.299,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2004",1.869,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2005",1.94,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2006",1.811,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2007",1.641,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2008",1.645,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2009",1.964,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2010",1.821,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2011",1.689,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2012",1.816,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2013",1.726,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2014",1.724,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2015",1.744,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2016",1.805,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2017",1.552,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2018",1.441,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2019",1.573,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",33.914,"B"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",34.341,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",30.993,"B"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",28.47,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",26.126,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",26.661,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",26.716,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.038,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",28.942,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",28.173,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",27.836,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",26.869,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",27.189,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",24.005,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",22.054,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",22.458,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2004",267.679,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2005",304.162,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2006",313.101,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2007",329.799,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2008",351.976,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2009",353.404,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2010",366.647,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2011",386.598,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2012",453.814,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2013",468.395,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2014",495.941,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2015",515.108,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2016",570.369,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2017",535.542,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2018",532.565,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2019",612.477,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2003",2.664,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2004",2.454,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2005",2.362,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2006",2.402,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2007",2.175,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2008",2.22,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2012",2.86,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2013",2.502,"B"
"BGR","PHARMAEXP","TOT","PC_GDP","A","2014",2.688,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2015",2.664,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2016",2.747,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2017",2.781,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2018",2.6,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2019",2.448,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",37,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",35.617,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",34.274,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",36.808,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",35.301,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",35.314,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",37.745,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",34.911,"B"
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",34.883,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",35.948,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",36.738,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",36.971,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",35.409,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",34.357,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2003",231.6,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2004",233.442,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2005",243.792,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2006",267.076,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2007",275.577,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2008",308.209,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2012",474.181,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2013",432.714,"B"
"BGR","PHARMAEXP","TOT","USD_CAP","A","2014",491.214,
